FileRowID,LINE TYPE,CMS-70,CMS-70 NO VOLUME/NOT PERFORMED,CHARGE CODE/ PACKAGE,CHARGE DESCRIPTION,DRG,CPT,MODIFIERS,REV CODE,NDC,GROSS CHARGES,SELF PAY CASH PRICE,MIN NEGOTIATED RATE,MAX NEGOTIATED RATE,Aetna Commercial IP Rate,Aetna Commercial OP Rate,Aetna St Dominic Employee Group IP Rate,Aetna St Dominic Employee Group OP Rate,Blue Cross of Mississippi AHS IP Rate,Blue Cross of Mississippi AHS OP Rate,Blue Cross of Mississippi FMP IP Rate,Blue Cross of Mississippi FMP OP Rate,Cigna Commercial Plan IP Rate,Cigna Commercial Plan OP Rate,Cigna Medicare Advantange IP Rate,Cigna Medicare Advantange OP Rate,Humana ChoiceCare Commercial IP Rate,Humana ChoiceCare Commercial OP Rate,Humana ChoiceCare Medicare IP Rate,Humana ChoiceCare Medicare OP Rate,Magellan IP Rate,Magellan OP Rate,Magnolia Health Plan Allwell IP Rate,Magnolia Health Plan Allwell OP Rate,Magnolia Health Plan CHIP IP Rate,Magnolia Health Plan CHIP OP Rate,Magnolia Health Plan Medicaid IP Rate,Magnolia Health Plan Medicaid OP Rate,Medicare Advantage Miscellaneous Plans IP Rate,Medicare Advantage Miscellaneous Plans OP Rate,Medicare IP Rate,Medicare OP Rate,Mississippi Medicaid Traditional IP Rate,Mississippi Medicaid Traditional OP Rate,Molina Healthcare of Mississippi IP Rate,Molina Healthcare of Mississippi OP Rate,PHCS IP Rate,PHCS OP Rate,PPO Plus IP Rate,PPO Plus OP Rate,United Behavioral Health IP Rate,United Behavioral Health MSCAN IP Rate,United Behavioral Health MSCAN OP Rate,United Behavioral Health OP Rate,United Healthcare of Mississippi CAN IP Rate,United Healthcare of Mississippi CAN OP Rate,United Healthcare of Mississippi CHIP IP Rate,United Healthcare of Mississippi CHIP OP Rate,United Healthcare of Mississippi Commercial IP Rate,United Healthcare of Mississippi Commercial OP Rate,United Healthcare of Mississippi PPO IP Rate,United Healthcare of Mississippi PPO OP Rate,United Healthcare of Mississippi Select IP Rate,United Healthcare of Mississippi Select OP Rate,Windsor Health Plan IP Rate,Windsor Health Plan OP Rate
7477,CDM,,,7630119,XR CHEST 1 VIEW AP,NA,71045,N/A,324,NA,$392.00,$125.44,$50.72,$392.00,NA,$184.24,NA,$138.00,NA,$91.20,NA,$91.20,NA,$138.00,NA,$73.36,NA,$176.40,NA,$73.36,NA,NA,NA,$74.08,NA,$55.79,NA,$63.92,NA,$72.63,NA,$72.63,NA,$63.92,NA,$63.92,NA,$176.40,NA,$176.40,NA,NA,NA,NA,NA,$50.72,NA,$50.72,NA,$138.29,NA,$168.91,NA,$122.76,NA,$72.63
7478,CDM,,,7613560,XR CHEST AP LORDOTIC ONLY,NA,71045,N/A,324,NA,$392.00,$125.44,$50.72,$392.00,NA,$184.24,NA,$138.00,NA,$91.20,NA,$91.20,NA,$138.00,NA,$73.36,NA,$176.40,NA,$73.36,NA,NA,NA,$74.08,NA,$55.79,NA,$63.92,NA,$72.63,NA,$72.63,NA,$63.92,NA,$63.92,NA,$176.40,NA,$176.40,NA,NA,NA,NA,NA,$50.72,NA,$50.72,NA,$138.29,NA,$168.91,NA,$122.76,NA,$72.63
7481,CDM,,,7613575,XR CHEST LATERAL DECUB LT,NA,71045,LT,324,NA,$392.00,$125.44,$50.72,$392.00,NA,$184.24,NA,$138.00,NA,$91.20,NA,$91.20,NA,$138.00,NA,$73.36,NA,$176.40,NA,$73.36,NA,NA,NA,$74.08,NA,$55.79,NA,$63.92,NA,$72.63,NA,$72.63,NA,$63.92,NA,$63.92,NA,$176.40,NA,$176.40,NA,NA,NA,NA,NA,$50.72,NA,$50.72,NA,$138.29,NA,$168.91,NA,$122.76,NA,$72.63
7486,CDM,,,7630269,XR INFANT CHEST ABDOMEN,NA,71045,N/A,324,NA,$392.00,$125.44,$50.72,$392.00,NA,$184.24,NA,$138.00,NA,$91.20,NA,$91.20,NA,$138.00,NA,$73.36,NA,$176.40,NA,$73.36,NA,NA,NA,$74.08,NA,$55.79,NA,$63.92,NA,$72.63,NA,$72.63,NA,$63.92,NA,$63.92,NA,$176.40,NA,$176.40,NA,NA,NA,NA,NA,$50.72,NA,$50.72,NA,$138.29,NA,$168.91,NA,$122.76,NA,$72.63
7479,CDM,,,7630128,XR CHEST INSPIRATION AND OR EXPIRATION,NA,71046,N/A,324,NA,$392.00,$125.44,$50.72,$392.00,NA,$184.24,NA,$138.00,NA,$91.20,NA,$91.20,NA,$138.00,NA,$73.36,NA,$176.40,NA,$73.36,NA,NA,NA,$74.08,NA,$55.79,NA,$63.92,NA,$72.63,NA,$72.63,NA,$63.92,NA,$63.92,NA,$176.40,NA,$176.40,NA,NA,NA,NA,NA,$50.72,NA,$50.72,NA,$138.29,NA,$168.91,NA,$122.76,NA,$72.63
7480,CDM,,,7630131,XR CHEST LATERAL DECUB BILAT,NA,71046,50,324,NA,$392.00,$125.44,$50.72,$392.00,NA,$184.24,NA,$138.00,NA,$182.40,NA,$182.40,NA,$138.00,NA,$73.36,NA,$176.40,NA,$73.36,NA,NA,NA,$74.08,NA,$55.79,NA,$63.92,NA,$72.63,NA,$72.63,NA,$63.92,NA,$63.92,NA,$176.40,NA,$176.40,NA,NA,NA,NA,NA,$50.72,NA,$50.72,NA,$138.29,NA,$168.91,NA,$122.76,NA,$72.63
7482,CDM,,,7630134,XR CHEST PA LAT,NA,71046,N/A,324,NA,$392.00,$125.44,$50.72,$392.00,NA,$184.24,NA,$138.00,NA,$91.20,NA,$91.20,NA,$138.00,NA,$73.36,NA,$176.40,NA,$73.36,NA,NA,NA,$74.08,NA,$55.79,NA,$63.92,NA,$72.63,NA,$72.63,NA,$63.92,NA,$63.92,NA,$176.40,NA,$176.40,NA,NA,NA,NA,NA,$50.72,NA,$50.72,NA,$138.29,NA,$168.91,NA,$122.76,NA,$72.63
7483,CDM,,,7613584,XR CHEST PRE OP 2 VIEWS,NA,71046,N/A,324,NA,$392.00,$125.44,$50.72,$392.00,NA,$184.24,NA,$138.00,NA,$91.20,NA,$91.20,NA,$138.00,NA,$73.36,NA,$176.40,NA,$73.36,NA,NA,NA,$74.08,NA,$55.79,NA,$63.92,NA,$72.63,NA,$72.63,NA,$63.92,NA,$63.92,NA,$176.40,NA,$176.40,NA,NA,NA,NA,NA,$50.72,NA,$50.72,NA,$138.29,NA,$168.91,NA,$122.76,NA,$72.63
7484,CDM,,,7613587,XR CHEST WITH LATERAL DECUB LT,NA,71046,LT,324,NA,$392.00,$125.44,$50.72,$392.00,NA,$184.24,NA,$138.00,NA,$91.20,NA,$91.20,NA,$138.00,NA,$73.36,NA,$176.40,NA,$73.36,NA,NA,NA,$74.08,NA,$55.79,NA,$63.92,NA,$72.63,NA,$72.63,NA,$63.92,NA,$63.92,NA,$176.40,NA,$176.40,NA,NA,NA,NA,NA,$50.72,NA,$50.72,NA,$138.29,NA,$168.91,NA,$122.76,NA,$72.63
7485,CDM,,,7613590,XR CHEST WITH LATERAL DECUB RT,NA,71046,RT,324,NA,$392.00,$125.44,$50.72,$392.00,NA,$184.24,NA,$138.00,NA,$91.20,NA,$91.20,NA,$138.00,NA,$73.36,NA,$176.40,NA,$73.36,NA,NA,NA,$74.08,NA,$55.79,NA,$63.92,NA,$72.63,NA,$72.63,NA,$63.92,NA,$63.92,NA,$176.40,NA,$176.40,NA,NA,NA,NA,NA,$50.72,NA,$50.72,NA,$138.29,NA,$168.91,NA,$122.76,NA,$72.63
7687,CDM,,,7628980,CT CHEST HI REZ WO CONTRAST,NA,71250,N/A,350,NA,"$1,633.00",$522.56,$89.78,"$1,633.00",NA,$767.51,NA,$185.90,NA,$225.38,NA,$225.38,NA,$185.90,NA,$98.82,NA,$734.85,NA,$98.82,NA,NA,NA,$99.80,NA,$100.76,NA,$89.78,NA,$97.84,NA,$97.84,NA,$89.78,NA,$89.78,NA,$734.85,NA,$734.85,NA,NA,NA,NA,NA,$91.60,NA,$91.60,NA,$194.22,NA,$237.23,NA,$172.36,NA,$97.84
7688,CDM,,,7609839,CT CHEST WO CONTRAST,NA,71250,N/A,350,NA,"$1,633.00",$522.56,$89.78,"$1,633.00",NA,$767.51,NA,$185.90,NA,$225.38,NA,$225.38,NA,$185.90,NA,$98.82,NA,$734.85,NA,$98.82,NA,NA,NA,$99.80,NA,$100.76,NA,$89.78,NA,$97.84,NA,$97.84,NA,$89.78,NA,$89.78,NA,$734.85,NA,$734.85,NA,NA,NA,NA,NA,$91.60,NA,$91.60,NA,$194.22,NA,$237.23,NA,$172.36,NA,$97.84
7689,CDM,,,7758551,CT CHEST WO CONTRAST,NA,71250,N/A,350,NA,"$1,633.00",$522.56,$89.78,"$1,633.00",NA,$767.51,NA,$185.90,NA,$225.38,NA,$225.38,NA,$185.90,NA,$98.82,NA,$734.85,NA,$98.82,NA,NA,NA,$99.80,NA,$100.76,NA,$89.78,NA,$97.84,NA,$97.84,NA,$89.78,NA,$89.78,NA,$734.85,NA,$734.85,NA,NA,NA,NA,NA,$91.60,NA,$91.60,NA,$194.22,NA,$237.23,NA,$172.36,NA,$97.84
7646,CDM,,,7609830,CT CHEST W CONTRAST,NA,71260,N/A,350,NA,"$2,491.00",$797.12,$145.96,"$2,491.00",NA,"$1,170.77",NA,$304.59,NA,$529.80,NA,$529.80,NA,$304.59,NA,$161.91,NA,"$1,120.95",NA,$161.91,NA,NA,NA,$163.52,NA,$180.66,NA,$145.96,NA,$160.31,NA,$160.31,NA,$145.96,NA,$145.96,NA,"$1,120.95",NA,"$1,120.95",NA,NA,NA,NA,NA,$164.24,NA,$164.24,NA,$315.76,NA,$385.67,NA,$280.24,NA,$160.31
7647,CDM,,,7758562,CT CHEST W CONTRAST ADD-ON,NA,71260,N/A,350,NA,"$2,491.00",$797.12,$145.96,"$2,491.00",NA,"$1,170.77",NA,$304.59,NA,$529.80,NA,$529.80,NA,$304.59,NA,$161.91,NA,"$1,120.95",NA,$161.91,NA,NA,NA,$163.52,NA,$180.66,NA,$145.96,NA,$160.31,NA,$160.31,NA,$145.96,NA,$145.96,NA,"$1,120.95",NA,"$1,120.95",NA,NA,NA,NA,NA,$164.24,NA,$164.24,NA,$315.76,NA,$385.67,NA,$280.24,NA,$160.31
7628,CDM,,,7758575,CT CHEST PE PROTOCOL W CONTRAST,NA,71275,N/A,350,NA,"$3,551.00","$1,136.32",$145.96,"$3,551.00",NA,"$1,668.97",NA,$304.59,NA,$529.80,NA,$529.80,NA,$304.59,NA,$161.91,NA,"$1,597.95",NA,$161.91,NA,NA,NA,$163.52,NA,$180.66,NA,$145.96,NA,$160.31,NA,$160.31,NA,$145.96,NA,$145.96,NA,"$1,597.95",NA,"$1,597.95",NA,NA,NA,NA,NA,$145.96,NA,$164.24,NA,$315.76,NA,$385.67,NA,$280.24,NA,$160.31
7629,CDM,,,7628986,CT CHEST PE PROTOCOL W CONTRAST,NA,71275,N/A,350,NA,"$3,551.00","$1,136.32",$145.96,"$3,551.00",NA,"$1,668.97",NA,$304.59,NA,$529.80,NA,$529.80,NA,$304.59,NA,$161.91,NA,"$1,597.95",NA,$161.91,NA,NA,NA,$163.52,NA,$180.66,NA,$145.96,NA,$160.31,NA,$160.31,NA,$145.96,NA,$145.96,NA,"$1,597.95",NA,"$1,597.95",NA,NA,NA,NA,NA,$145.96,NA,$164.24,NA,$315.76,NA,$385.67,NA,$280.24,NA,$160.31
7630,CDM,,,7758220,CT CTA CHEST,NA,71275,N/A,350,NA,"$3,551.00","$1,136.32",$145.96,"$3,551.00",NA,"$1,668.97",NA,$304.59,NA,$529.80,NA,$529.80,NA,$304.59,NA,$161.91,NA,"$1,597.95",NA,$161.91,NA,NA,NA,$163.52,NA,$180.66,NA,$145.96,NA,$160.31,NA,$160.31,NA,$145.96,NA,$145.96,NA,"$1,597.95",NA,"$1,597.95",NA,NA,NA,NA,NA,$145.96,NA,$164.24,NA,$315.76,NA,$385.67,NA,$280.24,NA,$160.31
7631,CDM,,,7609761,CT CTA CHEST,NA,71275,N/A,350,NA,"$3,551.00","$1,136.32",$145.96,"$3,551.00",NA,"$1,668.97",NA,$304.59,NA,$529.80,NA,$529.80,NA,$304.59,NA,$161.91,NA,"$1,597.95",NA,$161.91,NA,NA,NA,$163.52,NA,$180.66,NA,$145.96,NA,$160.31,NA,$160.31,NA,$145.96,NA,$145.96,NA,"$1,597.95",NA,"$1,597.95",NA,NA,NA,NA,NA,$145.96,NA,$164.24,NA,$315.76,NA,$385.67,NA,$280.24,NA,$160.31
7632,CDM,,,7609797,CT CTA TRIPLE RULE OUT,NA,71275,N/A,350,NA,"$3,551.00","$1,136.32",$145.96,"$3,551.00",NA,"$1,668.97",NA,$304.59,NA,$529.80,NA,$529.80,NA,$304.59,NA,$161.91,NA,"$1,597.95",NA,$161.91,NA,NA,NA,$163.52,NA,$180.66,NA,$145.96,NA,$160.31,NA,$160.31,NA,$145.96,NA,$145.96,NA,"$1,597.95",NA,"$1,597.95",NA,NA,NA,NA,NA,$145.96,NA,$164.24,NA,$315.76,NA,$385.67,NA,$280.24,NA,$160.31
7403,CDM,,,5336566,ORX SPINE CERVICAL 1 V,NA,72020,N/A,320,NA,$241.00,$77.12,$50.72,$241.00,NA,$113.27,NA,$138.00,NA,$119.68,NA,$119.68,NA,$138.00,NA,$73.36,NA,$108.45,NA,$73.36,NA,NA,NA,$74.08,NA,$55.79,NA,$63.92,NA,$72.63,NA,$72.63,NA,$63.92,NA,$63.92,NA,$108.45,NA,$108.45,NA,NA,NA,NA,NA,$50.72,NA,$50.72,NA,$138.29,NA,$168.91,NA,$122.76,NA,$72.63
7404,CDM,,,7613330,ORX SPINE CERVICAL 1 V,NA,72020,N/A,320,NA,$241.00,$77.12,$50.72,$241.00,NA,$113.27,NA,$138.00,NA,$119.68,NA,$119.68,NA,$138.00,NA,$73.36,NA,$108.45,NA,$73.36,NA,NA,NA,$74.08,NA,$55.79,NA,$63.92,NA,$72.63,NA,$72.63,NA,$63.92,NA,$63.92,NA,$108.45,NA,$108.45,NA,NA,NA,NA,NA,$50.72,NA,$50.72,NA,$138.29,NA,$168.91,NA,$122.76,NA,$72.63
7407,CDM,,,7630383,XR SPINE CERVICAL 1 V,NA,72020,N/A,320,NA,$241.00,$77.12,$50.72,$241.00,NA,$113.27,NA,$138.00,NA,$119.68,NA,$119.68,NA,$138.00,NA,$73.36,NA,$108.45,NA,$73.36,NA,NA,NA,$74.08,NA,$55.79,NA,$63.92,NA,$72.63,NA,$72.63,NA,$63.92,NA,$63.92,NA,$108.45,NA,$108.45,NA,NA,NA,NA,NA,$50.72,NA,$50.72,NA,$138.29,NA,$168.91,NA,$122.76,NA,$72.63
7408,CDM,,,7630398,XR SPINE LUMBAR 1 V,NA,72020,N/A,320,NA,$241.00,$77.12,$50.72,$241.00,NA,$113.27,NA,$138.00,NA,$119.68,NA,$119.68,NA,$138.00,NA,$73.36,NA,$108.45,NA,$73.36,NA,NA,NA,$74.08,NA,$55.79,NA,$63.92,NA,$72.63,NA,$72.63,NA,$63.92,NA,$63.92,NA,$108.45,NA,$108.45,NA,NA,NA,NA,NA,$50.72,NA,$50.72,NA,$138.29,NA,$168.91,NA,$122.76,NA,$72.63
7409,CDM,,,7630413,XR SPINE THORACIC 1 V,NA,72020,N/A,320,NA,$241.00,$77.12,$50.72,$241.00,NA,$113.27,NA,$138.00,NA,$119.68,NA,$119.68,NA,$138.00,NA,$73.36,NA,$108.45,NA,$73.36,NA,NA,NA,$74.08,NA,$55.79,NA,$63.92,NA,$72.63,NA,$72.63,NA,$63.92,NA,$63.92,NA,$108.45,NA,$108.45,NA,NA,NA,NA,NA,$50.72,NA,$50.72,NA,$138.29,NA,$168.91,NA,$122.76,NA,$72.63
7286,CDM,,,7613333,ORX SPINE CERVICAL AP LAT,NA,72040,N/A,320,NA,$262.00,$83.84,$50.72,$262.00,NA,$123.14,NA,$138.00,NA,$119.68,NA,$119.68,NA,$138.00,NA,$73.36,NA,$117.90,NA,$73.36,NA,NA,NA,$74.08,NA,$55.79,NA,$63.92,NA,$72.63,NA,$72.63,NA,$63.92,NA,$63.92,NA,$117.90,NA,$117.90,NA,NA,NA,NA,NA,$50.72,NA,$50.72,NA,$138.29,NA,$168.91,NA,$122.76,NA,$72.63
7372,CDM,,,7630386,XR SPINE CERVICAL AP LAT,NA,72040,N/A,320,NA,$262.00,$83.84,$50.72,$262.00,NA,$123.14,NA,$138.00,NA,$119.68,NA,$119.68,NA,$138.00,NA,$73.36,NA,$117.90,NA,$73.36,NA,NA,NA,$74.08,NA,$55.79,NA,$63.92,NA,$72.63,NA,$72.63,NA,$63.92,NA,$63.92,NA,$117.90,NA,$117.90,NA,NA,NA,NA,NA,$50.72,NA,$50.72,NA,$138.29,NA,$168.91,NA,$122.76,NA,$72.63
7373,CDM,,,7630389,XR SPINE CERVICAL FLEX EXT ONLY,NA,72040,N/A,320,NA,$262.00,$83.84,$50.72,$262.00,NA,$123.14,NA,$138.00,NA,$119.68,NA,$119.68,NA,$138.00,NA,$73.36,NA,$117.90,NA,$73.36,NA,NA,NA,$74.08,NA,$55.79,NA,$63.92,NA,$72.63,NA,$72.63,NA,$63.92,NA,$63.92,NA,$117.90,NA,$117.90,NA,NA,NA,NA,NA,$50.72,NA,$50.72,NA,$138.29,NA,$168.91,NA,$122.76,NA,$72.63
7288,CDM,,,7613345,ORX SPINE THORACIC 2 V,NA,72070,N/A,320,NA,$262.00,$83.84,$89.78,$262.00,NA,$123.14,NA,$185.90,NA,$225.38,NA,$225.38,NA,$185.90,NA,$98.82,NA,$117.90,NA,$98.82,NA,NA,NA,$99.80,NA,$100.76,NA,$89.78,NA,$97.84,NA,$97.84,NA,$89.78,NA,$89.78,NA,$117.90,NA,$117.90,NA,NA,NA,NA,NA,$89.78,NA,$91.60,NA,$194.22,NA,$237.23,NA,$172.36,NA,$97.84
7376,CDM,,,7630416,XR SPINE THORACIC AP LAT,NA,72070,N/A,320,NA,$262.00,$83.84,$89.78,$262.00,NA,$123.14,NA,$185.90,NA,$225.38,NA,$225.38,NA,$185.90,NA,$98.82,NA,$117.90,NA,$98.82,NA,NA,NA,$99.80,NA,$100.76,NA,$89.78,NA,$97.84,NA,$97.84,NA,$89.78,NA,$89.78,NA,$117.90,NA,$117.90,NA,NA,NA,NA,NA,$89.78,NA,$91.60,NA,$194.22,NA,$237.23,NA,$172.36,NA,$97.84
7377,CDM,,,7613824,XR SPINE THORACIC AP LAT STANDING,NA,72070,N/A,320,NA,$262.00,$83.84,$89.78,$262.00,NA,$123.14,NA,$185.90,NA,$225.38,NA,$225.38,NA,$185.90,NA,$98.82,NA,$117.90,NA,$98.82,NA,NA,NA,$99.80,NA,$100.76,NA,$89.78,NA,$97.84,NA,$97.84,NA,$89.78,NA,$89.78,NA,$117.90,NA,$117.90,NA,NA,NA,NA,NA,$89.78,NA,$91.60,NA,$194.22,NA,$237.23,NA,$172.36,NA,$97.84
7287,CDM,,,7613339,ORX SPINE LUMBAR AP LAT,NA,72100,N/A,320,NA,$262.00,$83.84,$89.78,$262.00,NA,$123.14,NA,$185.90,NA,$225.38,NA,$225.38,NA,$185.90,NA,$98.82,NA,$117.90,NA,$98.82,NA,NA,NA,$99.80,NA,$100.76,NA,$89.78,NA,$97.84,NA,$97.84,NA,$89.78,NA,$89.78,NA,$117.90,NA,$117.90,NA,NA,NA,NA,NA,$91.60,NA,$91.60,NA,$194.22,NA,$237.23,NA,$172.36,NA,$97.84
7374,CDM,,,7613812,XR SPINE LUMBAR AP LAT STANDING,NA,72100,N/A,320,NA,$262.00,$83.84,$89.78,$262.00,NA,$123.14,NA,$185.90,NA,$225.38,NA,$225.38,NA,$185.90,NA,$98.82,NA,$117.90,NA,$98.82,NA,NA,NA,$99.80,NA,$100.76,NA,$89.78,NA,$97.84,NA,$97.84,NA,$89.78,NA,$89.78,NA,$117.90,NA,$117.90,NA,NA,NA,NA,NA,$91.60,NA,$91.60,NA,$194.22,NA,$237.23,NA,$172.36,NA,$97.84
7375,CDM,,,7630407,XR SPINE LUMBOSACRAL AP LAT,NA,72100,N/A,320,NA,$262.00,$83.84,$89.78,$262.00,NA,$123.14,NA,$185.90,NA,$225.38,NA,$225.38,NA,$185.90,NA,$98.82,NA,$117.90,NA,$98.82,NA,NA,NA,$99.80,NA,$100.76,NA,$89.78,NA,$97.84,NA,$97.84,NA,$89.78,NA,$89.78,NA,$117.90,NA,$117.90,NA,NA,NA,NA,NA,$91.60,NA,$91.60,NA,$194.22,NA,$237.23,NA,$172.36,NA,$97.84
7693,CDM,,,7629195,CT SPINE CERVICAL WO CONTRAST,NA,72125,N/A,350,NA,"$1,573.00",$503.36,$89.78,"$1,573.00",NA,$739.31,NA,$185.90,NA,$225.38,NA,$225.38,NA,$185.90,NA,$98.82,NA,$707.85,NA,$98.82,NA,NA,NA,$99.80,NA,$100.76,NA,$89.78,NA,$97.84,NA,$97.84,NA,$89.78,NA,$89.78,NA,$707.85,NA,$707.85,NA,NA,NA,NA,NA,$89.78,NA,$91.60,NA,$194.22,NA,$237.23,NA,$172.36,NA,$97.84
7694,CDM,,,8352327,CT SPINE THORACIC WO,NA,72128,N/A,350,NA,"$1,573.00",$503.36,$89.78,"$1,573.00",NA,$739.31,NA,$185.90,NA,$225.38,NA,$225.38,NA,$185.90,NA,$98.82,NA,$707.85,NA,$98.82,NA,NA,NA,$99.80,NA,$100.76,NA,$89.78,NA,$97.84,NA,$97.84,NA,$89.78,NA,$89.78,NA,$707.85,NA,$707.85,NA,NA,NA,NA,NA,$89.78,NA,$91.60,NA,$194.22,NA,$237.23,NA,$172.36,NA,$97.84
7695,CDM,,,7629213,CT SPINE THORACIC WO CONTRAST,NA,72128,N/A,350,NA,"$1,573.00",$503.36,$89.78,"$1,573.00",NA,$739.31,NA,$185.90,NA,$225.38,NA,$225.38,NA,$185.90,NA,$98.82,NA,$707.85,NA,$98.82,NA,NA,NA,$99.80,NA,$100.76,NA,$89.78,NA,$97.84,NA,$97.84,NA,$89.78,NA,$89.78,NA,$707.85,NA,$707.85,NA,NA,NA,NA,NA,$89.78,NA,$91.60,NA,$194.22,NA,$237.23,NA,$172.36,NA,$97.84
7685,CDM,,,8352328,CT SPINE LUMBAR WO,NA,72131,N/A,350,NA,"$1,715.00",$548.80,$89.78,"$1,715.00",NA,$806.05,NA,$185.90,NA,$225.38,NA,$225.38,NA,$185.90,NA,$98.82,NA,$771.75,NA,$98.82,NA,NA,NA,$99.80,NA,$100.76,NA,$89.78,NA,$97.84,NA,$97.84,NA,$89.78,NA,$89.78,NA,$771.75,NA,$771.75,NA,NA,NA,NA,NA,$89.78,NA,$91.60,NA,$194.22,NA,$237.23,NA,$172.36,NA,$97.84
7686,CDM,,,7629204,CT SPINE LUMBAR WO CONTRAST,NA,72131,N/A,350,NA,"$1,715.00",$548.80,$89.78,"$1,715.00",NA,$806.05,NA,$185.90,NA,$225.38,NA,$225.38,NA,$185.90,NA,$98.82,NA,$771.75,NA,$98.82,NA,NA,NA,$99.80,NA,$100.76,NA,$89.78,NA,$97.84,NA,$97.84,NA,$89.78,NA,$89.78,NA,$771.75,NA,$771.75,NA,NA,NA,NA,NA,$89.78,NA,$91.60,NA,$194.22,NA,$237.23,NA,$172.36,NA,$97.84
7674,CDM,,,7609857,CT DISCOGRAM SPINE LUMBAR W,NA,72132,N/A,350,NA,"$1,829.00",$585.28,$305.86,"$1,829.00",NA,$859.63,NA,$627.97,NA,$852.68,NA,$852.68,NA,$627.97,NA,$333.82,NA,$823.05,NA,$333.82,NA,NA,NA,$337.12,NA,$345.57,NA,$305.86,NA,$330.51,NA,$330.51,NA,$305.86,NA,$305.86,NA,$823.05,NA,$823.05,NA,NA,NA,NA,NA,$305.86,NA,$314.15,NA,$661.68,NA,$808.20,NA,$586.52,NA,$330.51
7676,CDM,,,8352326,CT MYELOGRAM LUMBAR W/CONTRAST,NA,72132,N/A,350,NA,"$1,829.00",$585.28,$305.86,"$1,829.00",NA,$859.63,NA,$627.97,NA,$852.68,NA,$852.68,NA,$627.97,NA,$333.82,NA,$823.05,NA,$333.82,NA,NA,NA,$337.12,NA,$345.57,NA,$305.86,NA,$330.51,NA,$330.51,NA,$305.86,NA,$305.86,NA,$823.05,NA,$823.05,NA,NA,NA,NA,NA,$305.86,NA,$314.15,NA,$661.68,NA,$808.20,NA,$586.52,NA,$330.51
7678,CDM,,,7610019,CT MYELOGRAM SPINE LUMBAR W,NA,72132,N/A,350,NA,"$1,829.00",$585.28,$305.86,"$1,829.00",NA,$859.63,NA,$627.97,NA,$852.68,NA,$852.68,NA,$627.97,NA,$333.82,NA,$823.05,NA,$333.82,NA,NA,NA,$337.12,NA,$345.57,NA,$305.86,NA,$330.51,NA,$330.51,NA,$305.86,NA,$305.86,NA,$823.05,NA,$823.05,NA,NA,NA,NA,NA,$305.86,NA,$314.15,NA,$661.68,NA,$808.20,NA,$586.52,NA,$330.51
7682,CDM,,,7629201,CT SPINE LUMBAR W CONTRAST,NA,72132,N/A,350,NA,"$1,829.00",$585.28,$305.86,"$1,829.00",NA,$859.63,NA,$627.97,NA,$852.68,NA,$852.68,NA,$627.97,NA,$333.82,NA,$823.05,NA,$333.82,NA,NA,NA,$337.12,NA,$345.57,NA,$305.86,NA,$330.51,NA,$330.51,NA,$305.86,NA,$305.86,NA,$823.05,NA,$823.05,NA,NA,NA,NA,NA,$305.86,NA,$314.15,NA,$661.68,NA,$808.20,NA,$586.52,NA,$330.51
10873,CDM,,,7629468,MRI BRACHIAL PLEXUS WO CONTRAST,NA,72141,N/A,612,NA,"$3,711.00","$1,187.52",$186.66,"$3,711.00",NA,"$1,744.17",NA,$392.58,NA,$451.62,NA,$451.62,NA,$392.58,NA,$208.69,NA,"$1,669.95",NA,$208.69,NA,NA,NA,$210.75,NA,$206.47,NA,$186.66,NA,$206.62,NA,$206.62,NA,$186.66,NA,$186.66,NA,"$1,669.95",NA,"$1,669.95",NA,NA,NA,NA,NA,$186.66,NA,$187.70,NA,$403.82,NA,$493.23,NA,$357.12,NA,$206.62
10874,CDM,,,7758652,MRI SPINE CERVICAL WO CONTRAST,NA,72141,N/A,612,NA,"$3,711.00","$1,187.52",$186.66,"$3,711.00",NA,"$1,744.17",NA,$392.58,NA,$451.62,NA,$451.62,NA,$392.58,NA,$208.69,NA,"$1,669.95",NA,$208.69,NA,NA,NA,$210.75,NA,$206.47,NA,$186.66,NA,$206.62,NA,$206.62,NA,$186.66,NA,$186.66,NA,"$1,669.95",NA,"$1,669.95",NA,NA,NA,NA,NA,$186.66,NA,$187.70,NA,$403.82,NA,$493.23,NA,$357.12,NA,$206.62
10875,CDM,,,7629729,MRI SPINE CERVICAL WO CONTRAST,NA,72141,N/A,612,NA,"$3,711.00","$1,187.52",$186.66,"$3,711.00",NA,"$1,744.17",NA,$392.58,NA,$451.62,NA,$451.62,NA,$392.58,NA,$208.69,NA,"$1,669.95",NA,$208.69,NA,NA,NA,$210.75,NA,$206.47,NA,$186.66,NA,$206.62,NA,$206.62,NA,$186.66,NA,$186.66,NA,"$1,669.95",NA,"$1,669.95",NA,NA,NA,NA,NA,$186.66,NA,$187.70,NA,$403.82,NA,$493.23,NA,$357.12,NA,$206.62
